date,symbol,signal,roc_pct,cum_funding_pct,spread_pct,spread_zscore,spread_mean,spread_std,weight,position_size,volatility
2025-05-08,XLM/USD,LONG,31.799791826944833,-1.959199999999993,33.75899182694483,2.5210059014448554,-16.42707894571452,19.90716116288993,0.16666666666666666,1906.3288587412262,0.6875285145879902
2025-05-15,GRT/USD,LONG,47.16494845360823,-3.584899999999994,50.74984845360822,2.1687895091749714,-16.39174151736916,30.958094221194703,0.25,2859.030678487939,0.9631343434217655
2025-05-15,IMX/USD,LONG,67.05619094977624,-25.4914,92.54759094977624,2.151118515135358,-4.133586121266547,44.94460737090498,0.25,2859.030678487939,1.348036599115418
2025-05-15,PEPE/USD,LONG,86.14285714285714,21.231438767794,64.91141837506314,2.1452749041661088,-11.750653560289654,35.735313822240485,0.25,2859.030678487939,1.3028775691021166
2025-05-15,WIF/USD,LONG,153.47043701799487,6.012499999999999,147.45793701799488,2.7998931175803907,-5.71236982432659,54.70576925975234,0.25,2859.030678487939,1.7085137874209828
2025-07-17,ALGO/USD,LONG,87.91273584905659,16.334999999999997,71.5777358490566,3.098612414889017,-11.368105956160854,26.768705052189727,0.3333333333333333,3373.46406521857,1.0377846452326769
2025-07-17,BONK/USD,LONG,149.57446808510636,12.292685423807999,137.28178266129837,2.5337225557617646,12.141381618923248,49.389938435762005,0.3333333333333333,3373.46406521857,1.5752441121580087
2025-07-17,XLM/USD,LONG,97.5184243006306,-12.561099999999993,110.0795243006306,3.5795879666665926,6.22971679182165,29.01166516254569,0.3333333333333333,3373.46406521857,1.117183140153793
2025-08-28,PYTH/USD,LONG,83.49206349206348,2.6316000000000006,80.86046349206347,3.7892549092413157,-7.36070719860622,23.281930829069857,1.0,7215.172507296358,2.6331075434443356
2025-09-18,WLD/USD,LONG,78.0,25.285,52.715,2.455935939400945,-13.965282717478878,27.15066042550916,1.0,8208.689870593378,1.8835400282306756
